,GEOID10,Total_POP_,Less tha_1,"$10,000 _1","$15,000 _1","$20,000 _1","$25,000 _1","$30,000 _1","$35,000 _1","$40,000 _1","$45,000 _1","$50,000 _1","$60,000 _1","$75,000 _1","$100,000_1","$125,000_1","$150,000_1","$200,000_1",fullarea_income,new_area,area_acre,weight,TotPopNS,"Lessthan25,000","25,000to49,999","50,000to74,999","75,000to99,999","100,000to149,999","150,000ormore",Norm_TotPopNS,"Norm_Lessthan25,000","Norm_25,000to49,999","Norm_50,000to74,999","Norm_75,000to99,999","Norm_100,000to149,999","Norm_150,000ormore"
390,484530021063,366,32,8,0,12,0,8,0,43,14,41,6,60,51,5,74,12,7796613.16967278,0.0005064420248994967,1.1626309111558695e-08,6.495666950227208e-11,2.3774141037831582e-08,0,0,0,0,0,0,2.04485712617048,0.0,0.0,0.0,0.0,0.0,0.0
391,484530021071,379,0,27,0,38,77,8,4,22,15,35,35,41,34,6,37,0,15098232.576691376,45487.29682140403,1.0442446469560154,0.0030127563998204156,1.1418346755319375,0,0,0,0,0,0,1.0934551389469873,0.0,0.0,0.0,0.0,0.0,0.0
392,484530021072,267,26,8,37,9,0,0,0,36,17,36,32,35,14,7,0,0,6112141.593656819,268826.6985891706,6.171411813341841,0.043982406897798136,11.743302641712102,3,2,2,1,0,0,1.9028551321635208,0.48611243111574004,0.32407495407716,0.32407495407716,0.16203747703858,0.0,0.0
394,484530021074,458,75,90,8,19,7,26,46,20,51,16,22,32,18,0,15,0,6531659.866302795,0.00020863191234387832,4.789529668133111e-09,3.194163759509619e-11,1.4629270018554056e-08,0,0,0,0,0,0,3.054427267856623,0.0,0.0,0.0,0.0,0.0,0.0
395,484530021081,817,77,34,18,36,27,63,33,65,33,63,84,134,41,57,38,0,26423772.898274634,405090.5764384194,9.299600010064724,0.015330535045011312,12.525047131774242,2,3,2,2,1,0,1.3468371885047419,0.21506301323018734,0.322594519845281,0.21506301323018734,0.21506301323018734,0.10753150661509367,0.0
396,484530021082,613,61,57,30,24,110,24,10,65,0,15,55,103,14,7,0,25,8958488.063622994,477462.2405294165,10.96102480554216,0.053297190010020624,32.671177476142645,9,11,3,5,1,1,2.980668145155853,0.8210911077812161,1.003555798399264,0.273697035927072,0.45616172654512005,0.09123234530902401,0.09123234530902401
397,484530021091,237,34,39,0,20,27,0,16,18,0,6,13,26,13,0,0,15,9213143.407225354,7.560367742357127e-05,1.7356216121113698e-09,8.206067579961855e-12,1.9448380164509596e-09,0,0,0,0,0,0,1.1205426360674777,0.0,0.0,0.0,0.0,0.0,0.0
398,484530021092,636,26,71,5,0,12,51,6,29,6,77,83,135,68,13,23,17,12352685.972243639,0.00029646568147501454,6.805915552686284e-09,2.4000098613465114e-11,1.5264062718163813e-08,0,0,0,0,0,0,2.2427640484224214,0.0,0.0,0.0,0.0,0.0,0.0
399,484530021093,699,157,41,63,27,27,46,25,61,70,25,57,44,29,27,0,0,8532661.971677005,504399.0132576845,11.57940801785318,0.059113910164491155,41.32062320497932,17,13,4,2,3,0,3.568457311571629,1.4681234112995525,1.1226826086408344,0.34544080265871824,0.17272040132935912,0.2590806019940387,0.0
400,484530021101,1039,169,81,131,44,33,82,55,34,7,100,48,166,44,32,0,0,31576840.806740474,476305.0801204401,10.934460057861344,0.015084000424094572,15.67227644063426,6,3,2,2,1,0,1.4332922117509275,0.5487239395681264,0.2743619697840632,0.18290797985604212,0.18290797985604212,0.09145398992802106,0.0
401,484530021102,408,78,5,0,5,12,48,10,21,35,0,69,42,7,18,15,30,6553989.569316951,0.0003425199457079229,7.863175980439e-09,5.226128941545141e-11,2.1322606081504176e-08,0,0,0,0,0,0,2.711704041032252,0.0,0.0,0.0,0.0,0.0,0.0
403,484530021112,536,59,57,20,106,0,0,26,7,7,34,70,81,24,11,8,13,24707324.837322146,112334.80919135494,2.578852368947542,0.004546619673760283,2.4369881451355115,1,0,0,0,0,0,0.9449893970200679,0.3877693861196525,0.0,0.0,0.0,0.0,0.0
404,484530021113,694,18,24,55,6,20,0,38,0,12,116,96,146,29,62,58,7,38489050.0228939,128175.80430444365,2.9425115772369983,0.0033301888258661268,2.311151045151092,0,0,0,0,0,0,0.7854348180071562,0.0,0.0,0.0,0.0,0.0,0.0
405,484530021121,567,97,58,85,40,55,34,21,15,36,42,16,38,24,0,6,0,4247341.113442562,7.343224388023373e-05,1.6857723572138138e-09,1.728899137576339e-11,9.802858110057843e-09,0,0,0,0,0,0,5.815054487107421,0.0,0.0,0.0,0.0,0.0,0.0
407,484530021123,553,87,32,23,24,71,24,0,0,22,34,79,42,35,7,55,18,8872618.288926866,730111.6122802407,16.761056296607915,0.08228818016339425,45.50536363035702,13,9,9,3,3,6,2.7149460526283384,0.7756074420340039,0.5369589983312335,0.5369589983312335,0.17898633277707782,0.17898633277707782,0.35797266555415563
408,484530021131,678,108,30,32,8,51,24,16,32,16,40,90,110,60,0,28,19,6299244.085991013,785766.2216685982,18.038710322970577,0.12473976415933398,84.57356010002844,22,17,16,13,7,5,4.6884482640830525,1.2195993841081365,0.9424177059017419,0.886981370260463,0.7206723633366261,0.3880543494889525,0.27718167820639467
409,484530021132,285,0,0,11,24,9,22,19,12,9,10,48,34,57,8,7,15,7225188.671436985,0.00047426955758012555,1.0887730890269181e-08,6.564113120741527e-11,1.870772239411335e-08,0,0,0,0,0,0,1.7182388674607325,0.0,0.0,0.0,0.0,0.0,0.0
410,484530021133,416,18,20,0,0,15,3,23,31,17,29,57,91,24,32,32,24,8487036.703566948,1296544.2699120122,29.764560833609096,0.15276760490114272,63.551323638875374,5,13,13,13,8,8,2.135133926354306,0.16798500834435884,0.436761021695333,0.436761021695333,0.436761021695333,0.2687760133509741,0.2687760133509741
411,484530022011,217,23,4,0,11,25,13,13,4,17,33,40,9,9,9,2,0,32057902.246759914,4221672.445535344,96.91626367161028,0.13168897992887316,28.576508644565475,5,9,9,1,2,0,0.29485772110854086,0.05159092819489957,0.09286367075081924,0.09286367075081924,0.010318185638979915,0.02063637127795983,0.0
412,484530022012,295,24,0,18,6,15,25,62,7,7,22,35,37,18,13,0,6,11751206.060933439,290139.1807844231,6.660679081368758,0.024690161952736305,7.28359777605721,1,2,1,0,0,0,1.093521799666175,0.150134841775698,0.300269683551396,0.150134841775698,0.0,0.0,0.0
413,484530022021,756,0,0,0,122,29,94,0,111,80,46,140,47,11,71,0,0,19192109.873471726,0.0008863408171832553,2.0347585334785476e-08,4.6182562679489396e-11,3.4914017385693984e-08,0,0,0,0,0,0,1.7158801307989247,0.0,0.0,0.0,0.0,0.0,0.0
414,484530022022,310,57,59,15,44,0,38,0,17,0,80,0,0,0,0,0,0,8526885.896101076,2.69481729525756e-05,6.18644925449394e-10,3.160376869226979e-12,9.797168294603634e-10,0,0,0,0,0,0,1.583649665838091,0.0,0.0,0.0,0.0,0.0,0.0
415,484530022023,769,50,84,28,58,67,35,59,83,121,47,13,28,59,12,0,18,40643367.1457593,1914060.35489804,43.94077949720018,0.047094039921290125,36.215316699472105,10,17,2,1,3,0,0.8241846665869837,0.22757903055946424,0.3868843519510892,0.04551580611189285,0.022757903055946424,0.06827370916783927,0.0
417,484530022072,412,11,11,14,26,16,24,11,35,19,32,80,72,30,10,14,0,27593411.027480334,11956087.655111317,274.4740049382763,0.43329502261261665,178.51754931639806,26,45,48,31,17,6,0.6503987485319167,0.09472663907041716,0.16394995223726047,0.17487994905307785,0.11294330043011278,0.06193664862296507,0.021859993631634732
418,484530022081,495,22,24,13,28,0,22,50,36,10,31,99,122,30,0,0,0,76247282.00603108,9304514.463332513,213.6022604070825,0.12203076907838545,60.405230693800796,10,14,15,14,3,0,0.2827930312098791,0.04681598397386822,0.06554237756341551,0.07022397596080232,0.06554237756341551,0.014044795192160465,0.0
419,484530022082,355,0,0,29,37,12,21,53,32,73,31,12,11,34,0,0,0,10246285.968897438,0.00018602746995810548,4.2706030752549464e-09,1.8155600041106716e-11,6.445238014592884e-09,0,0,0,0,0,0,1.5092102686710394,0.0,0.0,0.0,0.0,0.0,0.0
420,484530022083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19302046.293585505,2836759.6886986294,65.1230415220071,0.1469667850522847,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,484530022084,756,141,14,0,0,91,50,34,45,72,54,51,98,53,17,29,0,20267661.013170138,6541686.802808504,150.17646471093903,0.32276476296685874,244.01016080294522,50,94,33,31,22,9,1.6248229126489169,0.33294165031944545,0.6259303026005574,0.219741489210834,0.20642382319805616,0.146494326140556,0.059929497057500176
422,484530022085,197,8,7,0,10,44,0,5,0,5,23,30,42,0,15,4,0,6065719.729502453,458817.7666872685,10.53300658143408,0.07564110891172078,14.901298455608995,1,4,4,3,1,0,1.4147241189305482,0.09493965396002335,0.3797586158400934,0.3797586158400934,0.28481896188007005,0.09493965396002335,0.0
423,484530022091,550,66,6,7,27,14,44,17,53,43,45,78,72,36,6,29,0,1073079.5634652982,1073079.5634652982,24.63451706761474,1.0,550.0,106,171,123,72,42,29,22.32639667708551,4.302905541401934,6.941479694148404,4.992994165966396,2.9227282922730122,1.704924837159257,1.1772100066099631
425,484530022111,137,1,7,4,3,8,10,3,8,2,7,18,26,21,4,5,3,10376098.52542781,3477175.616772548,79.82496824546712,0.33511397451087543,45.91061450798993,5,10,8,8,8,2,0.5751410306460971,0.06263704339505236,0.1252740867901047,0.10021926943208377,0.10021926943208377,0.10021926943208377,0.025054817358020943
426,484530022121,235,0,0,4,0,19,10,4,4,3,22,46,64,34,7,3,9,275485663.75916743,86682130.95647863,1989.947909928343,0.31465205765573734,73.94323354909828,1,12,21,20,12,3,0.037158376448035234,0.0005025257168847246,0.006030308602616695,0.010553040054579218,0.010050514337694492,0.006030308602616695,0.0015075771506541738
427,484530023041,519,19,87,26,8,40,0,76,0,16,38,36,9,86,17,49,0,7748236.675482318,0.0009390206722513493,2.1556948398791306e-08,1.2119153190334064e-10,6.28984050578338e-08,0,0,0,0,0,0,2.9177787084817854,0.0,0.0,0.0,0.0,0.0,0.0
428,484530023042,1051,35,14,13,4,61,29,37,50,51,16,135,166,192,146,57,30,5888198.958140739,0.00025427017635593074,5.837240044901992e-09,4.318301371328309e-11,4.538534741266053e-08,0,0,0,0,0,0,7.775138089840635,0.0,0.0,0.0,0.0,0.0,0.0
429,484530023043,308,19,0,0,55,37,24,44,28,34,0,9,37,21,0,0,0,3228826.455070123,137735.45473596547,3.161970953534561,0.04265805445185321,13.138680771170788,3,7,0,1,0,0,4.155218679818648,0.94877531896569,2.21380907758661,0.0,0.31625843965523004,0.0,0.0
430,484530023071,530,39,36,18,0,0,53,43,84,38,32,0,104,41,7,24,0,7508737.884518813,0.00035345430418465273,8.114194310942441e-09,4.707239879998865e-11,2.4948371363993985e-08,0,0,0,0,0,0,3.074657865950994,0.0,0.0,0.0,0.0,0.0,0.0
431,484530023072,1202,111,0,0,114,72,54,174,103,62,93,209,91,4,64,22,16,7422141.1854862645,109530.29310194336,2.5144695386121065,0.014757236539251772,17.73819832018063,3,6,4,1,1,0,7.0544494764376635,1.1930945887122928,2.3861891774245856,1.5907927849497239,0.39769819623743097,0.39769819623743097,0.0
432,484530023073,301,0,0,25,34,34,17,37,12,22,36,43,41,0,0,0,0,3404604.799276217,0.00012659924814610764,2.9063188279639035e-09,3.718471176831487e-11,1.1192598242262777e-08,0,0,0,0,0,0,3.8511253942858157,0.0,0.0,0.0,0.0,0.0,0.0
434,484530023081,487,49,15,0,47,0,19,17,16,0,30,0,119,92,33,50,0,3794343.725386155,1.2420922985256766e-05,2.8514515576806167e-10,3.2735365808200927e-12,1.5942123148593852e-09,0,0,0,0,0,0,5.5908798820910866,0.0,0.0,0.0,0.0,0.0,0.0
435,484530023082,580,33,15,15,33,14,75,22,49,25,40,11,55,45,29,91,13,8115746.389157175,1269223.1564808704,29.137354372839084,0.15639019452068906,90.70631282199966,15,28,7,8,11,16,3.113059327944791,0.514803087749879,0.9609657637997742,0.24024144094994354,0.2745616467999355,0.37752226434991126,0.549123293599871
436,484530023083,480,152,48,55,0,35,17,37,0,0,70,0,66,0,0,0,0,10071873.077831265,6840488.673227618,157.0360117820849,0.6791674815962389,326.0003911661947,173,60,47,44,0,0,2.0759594405554416,1.1016581358425477,0.3820779661881668,0.29929440684739733,0.280190508537989,0.0,0.0
437,484530023084,1071,109,0,10,211,35,97,47,64,13,84,198,42,58,44,46,0,12784525.37860551,11370429.834647032,261.0291513922643,0.8893900632146329,952.5367577028718,293,227,250,37,90,40,3.649158542723212,1.1224799928943232,0.8696346702628374,0.9577474342101733,0.14174662026310564,0.3447890763156624,0.15323958947362773
438,484530023101,251,29,0,16,20,0,6,32,5,24,13,44,18,44,0,0,0,17910054.41417744,17910054.41417744,411.1582739710156,1.0,251.0,65,67,57,18,44,0,0.6104705070770243,0.15808997195221747,0.16295427878151647,0.13863274463502145,0.04377876146369099,0.10701475024457797,0.0
439,484530023102,164,21,12,4,25,6,6,15,8,9,11,9,15,9,3,2,0,45214010.59998003,33754734.439872935,774.9020762137956,0.7465547513249764,122.43497921729613,46,32,14,11,8,1,0.15800058223552405,0.05936233933551702,0.041295540407316186,0.01806679892820083,0.014195342015014939,0.010323885101829047,0.0012904856377286308
441,484530023122,880,72,92,14,134,149,51,31,0,20,132,98,18,16,18,21,14,8946888.198040523,0.00025621622023160213,5.881915065004641e-09,2.8637467526163635e-11,2.5200971423024e-08,0,0,0,0,0,0,4.284484074406491,0.0,0.0,0.0,0.0,0.0,0.0
442,484530023123,1060,53,83,151,29,72,62,32,99,66,44,83,128,88,40,0,16,30708462.751468148,9267725.257988997,212.75769646439386,0.30179710827582584,319.9049347723754,95,99,38,38,38,4,1.503611573581373,0.44651733675777394,0.4653180667265223,0.17860693470310957,0.17860693470310957,0.17860693470310957,0.018800729968748375
443,484530023131,1115,69,95,80,61,61,114,55,132,109,77,159,55,25,0,0,23,19341456.345499434,4794646.260889845,110.06993252731509,0.24789479009451695,276.4026909553864,75,116,58,13,6,5,2.511155268372623,0.6813849911408631,1.053875452964535,0.5269377264822676,0.11810673179774962,0.054510799291269056,0.045425666076057546
444,484530023132,952,123,59,52,45,127,22,33,97,58,104,108,57,27,0,9,17,6780839.717097356,0.0001810784549007849,4.156989322791205e-09,2.670442931193459e-11,2.542261670496173e-08,0,0,0,0,0,0,6.1156319467983975,0.0,0.0,0.0,0.0,0.0,0.0
445,484530023141,276,35,9,21,23,14,16,0,30,71,0,25,0,32,0,0,0,1534442.4697247825,1099889.1413853206,25.249980288919204,0.7168005077326859,197.8369401342213,63,93,17,0,22,0,7.835132458342583,2.495051452679635,3.683171192050889,0.6732678523103776,0.0,0.8712878088722533,0.0
446,484530023142,753,38,14,46,35,38,60,83,49,14,37,105,98,83,0,38,15,21732933.22750705,18305787.087670784,420.2430460897793,0.8423063235891887,634.2566616626591,112,205,119,82,69,44,1.5092615274998713,0.26651244093655435,0.4878129499285147,0.283169468495089,0.19512517997140588,0.16419070021984153,0.10470131608221779
447,484530023143,457,42,0,33,0,16,51,62,13,64,20,131,0,7,18,0,0,1066263.6845985213,1039856.8269609904,23.871827983493812,0.9752342145578429,445.68203605293417,73,200,147,0,24,0,18.66979086650177,3.0579979065899723,8.378076456410882,6.157886195461999,0.0,1.005369174769306,0.0
448,484530023144,711,173,108,0,23,68,22,12,0,48,87,72,21,40,0,0,26,2390884.0499065164,896276.1682884742,20.575669611764788,0.3748722855562647,266.5341950305042,113,56,59,7,14,9,12.953852781447504,5.491923331398589,2.721661119985142,2.86746439427006,0.34020763999814274,0.6804152799962855,0.43740982285475494
450,484530023152,825,48,51,63,120,49,122,76,54,57,55,52,25,29,24,0,0,1871671.0540576119,21094.30565719789,0.48425862390261454,0.011270306078339653,9.298002514630214,3,4,1,0,0,0,19.20048927512763,6.195036808685325,8.2600490782471,2.065012269561775,0.0,0.0,0.0
451,484530023161,862,52,27,69,114,89,64,68,96,35,102,19,68,59,0,0,0,3461099.2985460307,364642.7957356259,8.371046734059364,0.10535461836902751,90.81568103410171,27,37,12,7,6,0,10.848784377776678,3.2254030896930512,4.419996826616404,1.433512484308023,0.8362156158463466,0.7167562421540115,0.0
452,484530023162,759,154,51,74,57,99,9,45,38,8,55,63,53,0,0,33,7,1807531.5857270665,531549.4581086793,12.202696467141397,0.2940747825963259,223.20275999061136,98,58,34,15,0,11,18.29126542577182,8.031011855772029,4.753047833007935,2.786269419349479,1.2292365085365349,0.0,0.9014401062601256
453,484530023163,563,60,20,5,46,38,30,116,37,11,9,101,51,0,20,19,0,2066851.466467249,1373258.2843433185,31.525672276017414,0.6644204030251629,374.06868690316674,87,154,73,33,13,12,11.865526090231317,2.7596556621627917,4.88490772382839,2.315573141814756,1.0467659408203693,0.41236234032317576,0.3806421602983161
454,484530023171,1532,288,118,91,153,71,62,95,107,83,86,107,153,102,16,0,0,27223642.871960133,68447.12494764492,1.5713297738210494,0.0025142529700954985,3.851835550186304,1,1,0,0,0,0,2.4513221949710027,0.636403647827706,0.636403647827706,0.0,0.0,0.0,0.0
455,484530023172,378,174,51,28,32,10,0,37,22,0,0,0,0,0,24,0,0,9202377.14909434,0.0010078462836274654,2.313696702542391e-08,1.0952021062586568e-10,4.1398639616577225e-08,0,0,0,0,0,0,1.7892855001732333,0.0,0.0,0.0,0.0,0.0,0.0
456,484530023181,2419,294,181,125,280,59,180,187,248,79,385,226,93,15,0,26,27,10161841.34013189,4391929.377829037,100.82482501903206,0.43219818444557945,1045.4874081738567,380,325,264,40,6,22,10.369345128806389,3.7689130621180826,3.223412487337834,2.6184027589451944,0.39672769074927183,0.05950915361239078,0.21820022991209953
457,484530023182,796,313,0,61,33,0,0,0,0,17,129,0,125,60,14,44,0,7324694.470885009,8310.641296302401,0.190786071999596,0.0011346058636761494,0.903146267486215,0,0,0,0,0,0,4.733816562291442,0.0,0.0,0.0,0.0,0.0,0.0
458,484530023191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012415.2364109834,2012415.2364109834,46.198696887304486,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,484530024021,419,79,0,0,0,0,0,11,0,15,50,89,51,8,69,22,16,6698807.133899051,0.00016430416319675786,3.771904572928326e-09,2.4527376279472666e-11,1.0276970661099046e-08,0,0,0,0,0,0,2.724610462008719,0.0,0.0,0.0,0.0,0.0,0.0
460,484530024022,1043,50,27,27,79,197,8,28,25,74,79,18,150,162,29,12,63,8487644.068140065,2251050.7503548837,51.67701447095693,0.26521502695955607,276.619273118817,48,88,25,39,50,19,5.3528493460913875,0.9288462286647103,1.7028847525519688,0.4837740774295366,0.7546875607900771,0.9675481548590732,0.3676682988464478
461,484530024023,292,0,54,0,0,0,47,0,0,0,8,25,24,120,14,0,0,4412155.974534551,2366469.6427669036,54.326667648459676,0.5363522179236985,156.61484763371996,28,25,17,12,71,0,2.882835528347752,0.5154006533436601,0.4601791547711251,0.31292182524436507,0.22088599429014005,1.3069087995499953,0.0
462,484530024024,1924,145,49,83,28,202,115,130,44,43,140,391,369,117,49,0,19,18911523.99110836,4170528.827070357,95.74216774725338,0.22052843700122823,424.29671279036313,67,117,117,81,36,4,4.431659766785835,0.6997961460082157,1.222032075865093,1.222032075865093,0.8460222063681413,0.3760098694969517,0.041778874388550186
463,484530024031,470,23,0,0,19,70,25,4,48,14,36,44,100,29,0,4,42,20755421.37786863,7330180.566806402,168.2777907898623,0.35316944105131615,165.98963729411858,14,56,28,35,10,16,0.986402522370875,0.08319576774978325,0.332783070999133,0.1663915354995665,0.20798941937445814,0.059425548392702324,0.09508087742832372
464,484530024032,541,0,17,79,0,41,13,0,0,28,43,71,100,97,27,25,0,7292312.327147182,0.0006935851854052715,1.592252491747639e-08,9.511183206227376e-11,5.14555011456901e-08,0,0,0,0,0,0,3.2316169333930893,0.0,0.0,0.0,0.0,0.0,0.0
465,484530024071,1195,77,6,15,15,72,12,62,20,75,97,87,227,174,97,90,61,31158680.501447532,2068608.3161945397,47.488712492987595,0.06638947102071407,79.33541786975331,7,15,12,15,17,10,1.6706163150131381,0.14740344878867062,0.3158645331185799,0.25269162649486393,0.3158645331185799,0.35797980420105724,0.21057635541238662
466,484530024072,50,0,1,2,0,1,1,3,0,2,0,2,12,14,3,0,4,3462436.446687363,2673779.8470043074,61.38153918742671,0.7722249601324548,38.61124800662274,2,5,1,9,13,3,0.6290368165699534,0.032583086486200015,0.08145771621550005,0.016291543243100007,0.14662388918790006,0.2117900621603001,0.048874629729300026
468,484530024092,510,55,7,0,7,11,7,0,35,6,19,84,123,81,25,0,50,3592224.6341269813,220995.98512476138,5.073369722790665,0.061520647407527745,31.37553017783915,4,3,6,7,6,3,6.184357122031446,0.7884306128983941,0.5913229596737956,1.1826459193475911,1.3797535725721897,1.1826459193475911,0.5913229596737956
470,484530024101,939,65,39,53,35,64,47,85,59,51,154,102,107,28,9,41,0,6853300.24615623,5.481586461542065e-05,1.2583990958544686e-09,7.998462440948054e-12,7.510556232050222e-09,0,0,0,0,0,0,5.968342044103633,0.0,0.0,0.0,0.0,0.0,0.0
471,484530024102,792,82,51,40,52,18,7,52,36,44,79,77,88,111,0,12,29,6195293.0635660095,0.00023230865776611206,5.3330729514718105e-09,3.7497605905408977e-11,2.9698103877083908e-08,0,0,0,0,0,0,5.568666348148844,0.0,0.0,0.0,0.0,0.0,0.0
472,484530024111,650,46,21,29,42,63,87,0,21,11,44,140,96,44,0,0,6,29160270.489177417,8803063.34425159,202.0905267275388,0.30188551740350866,196.22558631228063,41,54,55,28,13,1,0.9709786474891752,0.2028793762078554,0.267206983298151,0.2721552607666353,0.1385517691175598,0.06432760709029561,0.004948277468484278
473,484530024112,726,65,23,102,32,43,25,95,53,0,18,54,99,42,33,0,29,8256063.374467387,0.0003337898241489914,7.662759966689425e-09,4.0429658665323015e-11,2.935193219102451e-08,0,0,0,0,0,0,3.8304647827440106,0.0,0.0,0.0,0.0,0.0,0.0
475,484530024121,280,21,31,0,16,11,0,8,21,37,6,42,36,18,0,22,0,3293067.094895967,240836.3628675103,5.528842122761945,0.07313436256454978,20.47762151807394,4,5,3,2,1,1,3.7037812010888636,0.7234787883582742,0.9043484854478426,0.5426090912687056,0.3617393941791371,0.18086969708956854,0.18086969708956854
476,484530024122,575,16,0,0,20,44,27,33,18,0,25,146,174,23,13,8,16,5139884.766204182,0.0005608619311921149,1.2875618255099056e-08,1.091195535899753e-10,6.274374331423579e-08,0,0,0,0,0,0,4.873066447849038,0.0,0.0,0.0,0.0,0.0,0.0
477,484530024123,592,28,33,30,34,52,38,18,41,25,88,44,106,39,0,16,0,6521441.649355292,0.00021471434695755163,4.929163153295492e-09,3.292436833790857e-11,1.9491226056041872e-08,0,0,0,0,0,0,3.9542667689972113,0.0,0.0,0.0,0.0,0.0,0.0
479,484530024132,685,103,35,86,27,31,25,57,71,48,74,24,63,22,7,12,0,7849621.560127422,0.0001266444013412445,2.9073554026915634e-09,1.613382255069997e-11,1.105166844722948e-08,0,0,0,0,0,0,3.801278796874334,0.0,0.0,0.0,0.0,0.0,0.0
481,484530024191,978,89,91,56,28,83,90,127,42,48,110,88,55,23,8,40,0,7579670.517399976,0.00010892497540737622,2.5005733564595093e-09,1.437067418132844e-11,1.4054519349339216e-08,0,0,0,0,0,0,5.620518715451167,0.0,0.0,0.0,0.0,0.0,0.0
482,484530024192,893,51,34,94,55,42,85,117,54,72,32,87,67,64,11,28,0,6996212.037880421,33098.287086649936,0.7598321186099618,0.004730886786655687,4.224681900483528,1,1,0,0,0,0,5.560020163680589,1.3160801912788338,1.3160801912788338,0.0,0.0,0.0,0.0
483,484530024211,2463,153,0,135,152,119,116,51,173,188,179,310,344,352,132,21,31,46437141.47953426,5579157.702754723,128.07983706966766,0.12014429667712352,295.91540271575525,52,77,58,41,58,6,2.3103980258406733,0.40599676881002866,0.6011875230456194,0.4528425498265704,0.3201128369463688,0.4528425498265704,0.04684578101654177
484,484530024212,877,0,12,12,38,37,0,0,26,13,41,86,241,72,160,99,33,21273481.1842643,946570.3651448874,21.730265499193926,0.04449532057992711,39.02239614859608,2,3,5,10,10,5,1.7957625115092863,0.09203753171235708,0.13805629756853563,0.2300938292808927,0.4601876585617854,0.4601876585617854,0.2300938292808927
485,484530024213,650,32,0,0,17,12,51,50,14,49,38,121,78,144,33,0,0,7936893.463055591,5051775.343581633,115.97280403079965,0.6364927747986643,413.7203036191318,31,112,101,49,112,0,3.5673907091981447,0.26730404821260617,0.9657436580584482,0.8708938344991363,0.42251285040057107,0.9657436580584482,0.0
486,484530024221,886,14,46,0,28,0,24,54,133,40,46,225,169,56,0,29,10,10185775.237044001,5734094.80884634,131.6367036006965,0.5629512408630787,498.7747994046877,49,141,152,95,31,21,3.789025292806319,0.37223660772177475,1.071129830383066,1.1546931504838727,0.7216832190524205,0.23549662937500035,0.15952997473790348
487,484530024222,730,31,0,0,132,145,65,0,52,121,0,83,16,34,0,0,51,15352872.470414083,5905002.5344903115,135.56020510767473,0.3846187445293778,280.77168350644575,62,147,31,6,13,19,2.0711954757181896,0.4573613616972159,1.0843890349917862,0.22868068084860796,0.04426077693844025,0.09589835003328721,0.14015912697172747
488,484530024223,924,116,0,0,45,48,83,15,44,0,70,227,221,0,21,0,24,17826568.284939677,482713.86850838515,11.081585594774682,0.027078339520691354,25.020385717118813,4,5,8,5,0,0,2.2578344500552987,0.3609591755430853,0.4511989694288567,0.7219183510861706,0.4511989694288567,0.0,0.0
490,484530024232,824,0,0,6,14,11,0,28,0,37,16,223,224,114,39,90,11,11775811.03892269,4589337.7572803525,105.3566978255361,0.3897258322260076,321.1340857542303,7,29,93,87,59,39,3.0480652144774663,0.06644095861462504,0.27525539997487514,0.8827155930228755,0.8257661999246255,0.5600023654661254,0.3701710551386252
491,484530024233,864,15,10,0,27,98,92,62,17,168,74,105,70,26,84,0,16,10156019.680641854,0.0007410577878947332,1.7012345911265684e-08,7.29673446091529e-11,6.30437857423081e-08,0,0,0,0,0,0,3.7057667455821073,0.0,0.0,0.0,0.0,0.0,0.0
492,484530024241,284,6,10,0,0,0,13,33,37,20,17,30,18,30,23,27,8,18366591.910610612,5024117.8688351745,115.33787577674873,0.27354655089454444,77.68722045405062,4,28,12,4,14,9,0.6735620881766906,0.03468071501284204,0.2427650050898943,0.10404214503852612,0.03468071501284204,0.12138250254494715,0.07803160877889459
493,484530024242,1231,118,48,45,9,106,65,62,70,119,126,188,104,104,35,27,5,11441894.824407859,1781917.0053318888,40.90718561367972,0.15573618117260632,191.71123902347838,34,65,48,16,21,4,4.686492999884315,0.831149820989643,1.5889628930684352,1.1733879825736135,0.3911293275245379,0.5133572423759559,0.09778233188113447
494,484530024251,582,22,0,27,17,33,32,24,39,7,95,120,108,32,20,0,0,9170325.19115831,4517198.888964316,103.70061728568218,0.4925887353830847,286.6866439929553,32,66,105,53,25,0,2.764560631333269,0.3085806125130771,0.6364475133082216,1.0125301348085343,0.5110866394747839,0.24107860352584148,0.0
495,484530024252,567,0,30,0,0,0,7,0,15,18,42,69,112,106,72,73,17,10123129.041007226,1997845.3337026762,45.86421794542416,0.19735452601756973,111.90001625196203,5,7,21,22,35,17,2.4398108430654317,0.1090174481106321,0.15262442735488493,0.45787328206465483,0.47967677168678124,0.7631221367744248,0.37065932357614917
496,484530024261,1126,0,8,1,13,40,0,41,87,29,120,93,321,192,72,25,76,55301615.597524084,22000458.01596026,505.06101965014375,0.3978266779053241,447.95283932139495,8,78,84,127,105,40,0.8869281569812937,0.01583967023537395,0.15443678479489603,0.1663165374714265,0.25145476498656144,0.2078956718392831,0.07919835117686976
